SensorID,Local,Latitude,Longitude,Temperatura,Umidade,Vibracao,Qualidade_Solo,Risco,Data_Registro,Local_Enc,Risco_Enc
SENSOR-04506,Serra Branca,-23.15865,-46.745755,30.26,33.52,8.88,60.73,Alto,2025-04-14,3,0
SENSOR-04507,Encosta Verde,-23.050845,-46.398838,31.05,24.5,6.58,93.59,Médio,2025-03-16,1,2
SENSOR-04508,Colina Alta,-23.144513,-46.508131,36.64,67.11,6.99,11.61,Alto,2025-04-21,0,0
SENSOR-04509,Morro Azul,-23.337978,-46.389786,31.09,57.18,0.96,95.35,Baixo,2025-03-22,2,1
SENSOR-04510,Encosta Verde,-23.487101,-46.546043,39.07,32.92,1.96,32.69,Médio,2025-03-12,1,2
SENSOR-04511,Morro Azul,-23.402261,-46.480254,36.63,49.06,8.66,63.93,Alto,2025-05-24,2,0
SENSOR-04512,Encosta Verde,-23.081441,-46.336031,26.1,55.92,5.31,61.52,Médio,2025-04-24,1,2
SENSOR-04513,Morro Azul,-23.381082,-46.656631,37.46,80.79,0.9,44.91,Médio,2025-05-13,2,2
SENSOR-04514,Encosta Verde,-23.241405,-46.494871,31.6,71.25,9.1,65.36,Alto,2025-04-18,1,0
SENSOR-04515,Encosta Verde,-23.359852,-46.499555,31.63,77.4,1.44,96.58,Baixo,2025-05-01,1,1
SENSOR-04516,Morro Azul,-23.174761,-46.31686,27.96,53.65,7.48,91.47,Alto,2025-05-21,2,0
SENSOR-04517,Morro Azul,-23.087878,-46.362203,18.34,46.96,8.73,55.67,Alto,2025-05-02,2,0
SENSOR-04518,Morro Azul,-23.105602,-46.32592,19.78,83.66,9.84,12.11,Alto,2025-05-02,2,0
SENSOR-04519,Serra Branca,-23.334925,-46.308266,18.99,41.82,2.52,43.82,Médio,2025-04-18,3,2
SENSOR-04520,Colina Alta,-23.494632,-46.718554,21.83,79.61,6.07,26.19,Alto,2025-04-23,0,0
SENSOR-04521,Morro Azul,-23.172195,-46.721321,35.7,55.11,5.2,55.79,Médio,2025-03-25,2,2
SENSOR-04522,Serra Branca,-23.190352,-46.576117,36.07,25.93,6.25,52.64,Médio,2025-05-02,3,2
SENSOR-04523,Vale Seguro,-23.271174,-46.728746,26.41,98.92,6.55,62.13,Médio,2025-03-25,4,2
SENSOR-04524,Morro Azul,-23.168648,-46.729228,29.99,62.68,8.98,81.0,Alto,2025-03-30,2,0
SENSOR-04525,Morro Azul,-23.257069,-46.32683,39.65,54.04,5.6,19.55,Alto,2025-03-31,2,0
SENSOR-04526,Colina Alta,-23.274221,-46.666509,15.26,38.8,1.58,86.88,Baixo,2025-04-15,0,1
SENSOR-04527,Colina Alta,-23.400351,-46.617785,22.12,79.52,6.1,15.46,Alto,2025-04-23,0,0
SENSOR-04528,Vale Seguro,-23.031375,-46.647509,24.66,50.63,4.16,66.27,Médio,2025-04-07,4,2
SENSOR-04529,Morro Azul,-23.381321,-46.362876,25.73,63.87,5.77,13.22,Alto,2025-05-25,2,0
SENSOR-04530,Colina Alta,-23.280118,-46.568072,30.53,60.71,4.88,95.71,Médio,2025-03-21,0,2
SENSOR-04531,Morro Azul,-23.183357,-46.477821,28.36,65.27,7.86,18.09,Alto,2025-03-20,2,0
SENSOR-04532,Vale Seguro,-23.05617,-46.5533,27.2,38.76,4.01,13.04,Alto,2025-04-25,4,0
SENSOR-04533,Colina Alta,-23.287238,-46.751051,32.85,67.62,4.16,86.4,Médio,2025-03-12,0,2
SENSOR-04534,Colina Alta,-23.126852,-46.597765,16.43,22.73,2.04,90.09,Baixo,2025-04-16,0,1
SENSOR-04535,Colina Alta,-23.319304,-46.466531,18.36,44.29,3.77,78.06,Baixo,2025-05-05,0,1
SENSOR-04536,Vale Seguro,-23.295365,-46.452209,23.65,94.17,1.47,30.99,Médio,2025-03-16,4,2
SENSOR-04537,Morro Azul,-23.428982,-46.386135,33.42,82.27,6.52,33.29,Médio,2025-04-13,2,2
SENSOR-04538,Encosta Verde,-23.067967,-46.627313,34.46,82.3,0.27,17.2,Alto,2025-05-29,1,0
SENSOR-04539,Encosta Verde,-23.407338,-46.47656,24.07,47.54,0.94,56.24,Baixo,2025-04-11,1,1
SENSOR-04540,Colina Alta,-23.496292,-46.38832,21.54,88.83,9.63,61.69,Alto,2025-05-28,0,0
SENSOR-04541,Morro Azul,-23.391211,-46.672854,19.51,33.57,1.88,4.77,Alto,2025-03-07,2,0
SENSOR-04542,Morro Azul,-23.014125,-46.78763,37.49,27.58,2.22,0.88,Alto,2025-04-15,2,0
SENSOR-04543,Colina Alta,-23.192333,-46.51354,37.55,21.81,2.28,2.88,Alto,2025-05-14,0,0
SENSOR-04544,Serra Branca,-23.267304,-46.698877,29.86,23.73,7.14,13.04,Alto,2025-04-02,3,0
SENSOR-04545,Vale Seguro,-23.196184,-46.40568,18.5,65.24,3.25,14.75,Alto,2025-03-31,4,0
SENSOR-04546,Morro Azul,-23.313052,-46.386345,34.94,88.35,6.26,33.92,Médio,2025-04-08,2,2
SENSOR-04547,Encosta Verde,-23.149064,-46.358014,21.22,23.84,0.16,65.17,Baixo,2025-04-17,1,1
SENSOR-04548,Encosta Verde,-23.05118,-46.321893,38.38,48.87,4.08,84.48,Médio,2025-06-01,1,2
SENSOR-04549,Encosta Verde,-23.307445,-46.446635,36.84,26.17,7.47,5.99,Alto,2025-05-20,1,0
SENSOR-04550,Encosta Verde,-23.065176,-46.680827,39.69,28.12,1.4,55.36,Baixo,2025-03-19,1,1
SENSOR-04551,Serra Branca,-23.11177,-46.481407,37.32,94.91,8.81,50.54,Alto,2025-03-31,3,0
SENSOR-04552,Serra Branca,-23.297094,-46.607188,39.33,33.74,7.49,40.98,Alto,2025-04-02,3,0
SENSOR-04553,Encosta Verde,-23.094314,-46.514702,17.44,42.91,9.51,40.42,Alto,2025-03-18,1,0
SENSOR-04554,Morro Azul,-23.102259,-46.713341,32.47,36.71,2.78,73.45,Baixo,2025-05-05,2,1
SENSOR-04555,Serra Branca,-23.184132,-46.697592,31.01,33.53,5.14,1.85,Alto,2025-04-16,3,0
SENSOR-04556,Morro Azul,-23.382894,-46.464237,19.37,52.97,7.65,40.05,Alto,2025-04-22,2,0
SENSOR-04557,Vale Seguro,-23.029666,-46.532957,30.14,64.62,0.64,67.34,Baixo,2025-05-30,4,1
SENSOR-04558,Morro Azul,-23.400336,-46.646398,26.7,24.39,1.82,51.67,Baixo,2025-05-02,2,1
SENSOR-04559,Vale Seguro,-23.102306,-46.379695,20.84,31.19,7.46,68.8,Alto,2025-05-03,4,0
SENSOR-04560,Encosta Verde,-23.469989,-46.741149,38.36,95.56,8.28,41.74,Alto,2025-04-28,1,0
SENSOR-04561,Vale Seguro,-23.360913,-46.713173,21.96,89.44,8.1,84.57,Alto,2025-05-15,4,0
SENSOR-04562,Serra Branca,-23.489324,-46.301223,29.81,76.38,1.2,73.29,Baixo,2025-04-17,3,1
SENSOR-04563,Morro Azul,-23.372269,-46.739322,36.97,90.6,2.39,87.44,Baixo,2025-03-04,2,1
SENSOR-04564,Encosta Verde,-23.423462,-46.405792,31.56,61.36,7.86,32.5,Alto,2025-03-14,1,0
SENSOR-04565,Encosta Verde,-23.339746,-46.64822,15.01,31.84,7.5,26.99,Alto,2025-05-20,1,0
SENSOR-04566,Vale Seguro,-23.313183,-46.398482,26.98,33.61,0.97,11.72,Alto,2025-05-12,4,0
SENSOR-04567,Morro Azul,-23.4225,-46.710535,36.09,54.45,9.99,34.28,Alto,2025-05-10,2,0
SENSOR-04568,Colina Alta,-23.426207,-46.501775,38.38,60.48,8.79,44.45,Alto,2025-05-29,0,0
SENSOR-04569,Colina Alta,-23.250516,-46.793827,37.98,71.33,5.28,75.5,Médio,2025-04-26,0,2
SENSOR-04570,Serra Branca,-23.068524,-46.465131,27.3,75.19,4.96,47.55,Médio,2025-05-13,3,2
SENSOR-04571,Colina Alta,-23.28825,-46.38952,32.04,92.14,8.86,3.75,Alto,2025-05-20,0,0
SENSOR-04572,Vale Seguro,-23.45396,-46.509419,23.29,39.73,9.37,40.55,Alto,2025-05-26,4,0
SENSOR-04573,Morro Azul,-23.147292,-46.672366,23.74,87.55,3.74,42.65,Médio,2025-05-02,2,2
SENSOR-04574,Colina Alta,-23.157843,-46.761207,27.29,86.54,0.4,54.8,Baixo,2025-05-30,0,1
SENSOR-04575,Serra Branca,-23.202013,-46.754796,25.16,73.88,0.2,3.54,Alto,2025-04-20,3,0
SENSOR-04576,Encosta Verde,-23.112829,-46.564213,16.23,52.53,9.77,52.66,Alto,2025-04-26,1,0
SENSOR-04577,Vale Seguro,-23.101013,-46.584494,20.56,56.77,0.69,52.41,Baixo,2025-05-02,4,1
SENSOR-04578,Morro Azul,-23.081889,-46.748342,26.19,43.37,5.01,91.53,Médio,2025-05-07,2,2
SENSOR-04579,Colina Alta,-23.229348,-46.363079,34.74,91.37,5.3,11.17,Alto,2025-06-01,0,0
SENSOR-04580,Serra Branca,-23.178797,-46.657907,35.81,55.59,8.88,70.16,Alto,2025-03-21,3,0
SENSOR-04581,Morro Azul,-23.335107,-46.702228,15.73,36.77,4.25,58.3,Médio,2025-04-01,2,2
SENSOR-04582,Vale Seguro,-23.356056,-46.426935,24.35,73.97,3.2,73.02,Baixo,2025-03-30,4,1
SENSOR-04583,Vale Seguro,-23.042174,-46.38935,23.39,50.02,4.07,71.07,Médio,2025-04-12,4,2
SENSOR-04584,Vale Seguro,-23.465166,-46.521034,27.83,89.16,4.65,40.06,Médio,2025-04-24,4,2
SENSOR-04585,Serra Branca,-23.385157,-46.744072,29.16,96.92,3.25,46.7,Médio,2025-05-25,3,2
SENSOR-04586,Morro Azul,-23.48619,-46.492664,15.76,63.89,7.14,81.13,Alto,2025-04-11,2,0
SENSOR-04587,Serra Branca,-23.385008,-46.767471,34.63,24.88,4.64,31.99,Médio,2025-04-30,3,2
SENSOR-04588,Vale Seguro,-23.251862,-46.403574,32.67,78.66,1.59,42.71,Médio,2025-04-15,4,2
SENSOR-04589,Encosta Verde,-23.467022,-46.321493,30.44,40.43,0.98,88.49,Baixo,2025-03-23,1,1
SENSOR-04590,Encosta Verde,-23.118151,-46.458909,22.39,42.38,1.6,68.26,Baixo,2025-03-27,1,1
SENSOR-04591,Serra Branca,-23.063407,-46.754934,39.63,83.69,7.43,66.02,Alto,2025-05-18,3,0
SENSOR-04592,Encosta Verde,-23.399392,-46.798919,22.72,32.2,8.68,55.37,Alto,2025-04-23,1,0
SENSOR-04593,Encosta Verde,-23.496037,-46.75195,39.81,36.29,9.06,73.98,Alto,2025-03-28,1,0
SENSOR-04594,Serra Branca,-23.291987,-46.565233,18.81,92.74,5.76,15.58,Alto,2025-03-16,3,0
SENSOR-04595,Serra Branca,-23.263616,-46.636096,31.96,45.19,0.1,31.45,Médio,2025-05-20,3,2
SENSOR-04596,Encosta Verde,-23.218079,-46.35531,39.32,20.38,8.75,1.98,Alto,2025-04-23,1,0
SENSOR-04597,Encosta Verde,-23.097317,-46.505793,20.02,83.95,3.22,74.17,Baixo,2025-05-18,1,1
SENSOR-04598,Serra Branca,-23.239787,-46.306987,27.19,88.7,6.6,16.53,Alto,2025-04-23,3,0
SENSOR-04599,Serra Branca,-23.155351,-46.453393,23.35,98.42,5.43,21.94,Alto,2025-04-12,3,0
SENSOR-04600,Vale Seguro,-23.312308,-46.340867,30.79,42.19,3.04,84.55,Baixo,2025-05-05,4,1
SENSOR-04601,Serra Branca,-23.290824,-46.622485,24.83,52.2,4.23,95.23,Médio,2025-03-25,3,2
SENSOR-04602,Serra Branca,-23.431762,-46.601552,35.63,82.72,0.66,40.3,Médio,2025-05-23,3,2
SENSOR-04603,Serra Branca,-23.223145,-46.656331,28.22,40.3,6.91,30.71,Médio,2025-04-11,3,2
SENSOR-04604,Morro Azul,-23.454557,-46.328334,39.32,98.81,8.91,13.3,Alto,2025-04-03,2,0
SENSOR-04605,Encosta Verde,-23.314871,-46.308181,26.3,69.94,5.29,13.51,Alto,2025-04-24,1,0
SENSOR-04606,Serra Branca,-23.343197,-46.643445,20.91,52.92,4.83,8.53,Alto,2025-05-20,3,0
SENSOR-04607,Encosta Verde,-23.090699,-46.491953,20.75,58.99,0.38,19.76,Alto,2025-05-22,1,0
SENSOR-04608,Encosta Verde,-23.394041,-46.775755,28.57,81.83,1.75,50.36,Baixo,2025-05-25,1,1
SENSOR-04609,Encosta Verde,-23.318094,-46.570134,19.86,43.87,5.78,7.52,Alto,2025-04-28,1,0
SENSOR-04610,Vale Seguro,-23.37815,-46.669344,34.23,21.84,4.63,92.77,Médio,2025-04-04,4,2
SENSOR-04611,Morro Azul,-23.061699,-46.44476,39.97,36.33,6.15,99.02,Médio,2025-03-09,2,2
SENSOR-04612,Vale Seguro,-23.361371,-46.545108,24.93,76.55,2.34,52.21,Baixo,2025-03-13,4,1
SENSOR-04613,Vale Seguro,-23.454126,-46.490646,30.29,56.54,7.65,56.86,Alto,2025-05-09,4,0
SENSOR-04614,Serra Branca,-23.426098,-46.776866,23.22,93.12,3.67,41.69,Médio,2025-04-27,3,2
SENSOR-04615,Serra Branca,-23.254884,-46.771602,33.14,77.7,3.55,17.48,Alto,2025-03-22,3,0
SENSOR-04616,Morro Azul,-23.081202,-46.709839,31.47,96.17,6.26,47.77,Médio,2025-05-09,2,2
SENSOR-04617,Vale Seguro,-23.217071,-46.747142,24.46,21.39,2.26,20.67,Alto,2025-05-22,4,0
SENSOR-04618,Vale Seguro,-23.122961,-46.533026,29.48,89.42,9.93,10.66,Alto,2025-05-21,4,0
SENSOR-04619,Serra Branca,-23.362433,-46.689761,37.61,97.31,6.72,33.06,Médio,2025-05-02,3,2
SENSOR-04620,Encosta Verde,-23.336707,-46.651763,15.49,31.16,7.72,58.74,Alto,2025-04-30,1,0
SENSOR-04621,Vale Seguro,-23.135567,-46.601374,39.73,26.5,7.53,44.81,Alto,2025-05-16,4,0
SENSOR-04622,Encosta Verde,-23.401945,-46.604012,20.13,36.75,6.84,47.64,Médio,2025-05-05,1,2
SENSOR-04623,Encosta Verde,-23.148253,-46.518764,19.02,33.58,5.38,6.4,Alto,2025-04-21,1,0
SENSOR-04624,Serra Branca,-23.350271,-46.755344,23.02,43.11,1.39,38.75,Médio,2025-04-11,3,2
SENSOR-04625,Colina Alta,-23.032025,-46.591389,27.91,85.66,9.11,24.04,Alto,2025-04-29,0,0
SENSOR-04626,Morro Azul,-23.176489,-46.306922,27.69,54.58,7.33,78.74,Alto,2025-03-07,2,0
SENSOR-04627,Morro Azul,-23.090042,-46.613536,37.78,85.16,0.81,38.94,Médio,2025-05-10,2,2
SENSOR-04628,Encosta Verde,-23.35621,-46.742329,16.24,96.95,0.67,83.56,Baixo,2025-05-24,1,1
SENSOR-04629,Serra Branca,-23.09803,-46.480835,27.36,79.05,2.17,35.35,Médio,2025-05-02,3,2
SENSOR-04630,Serra Branca,-23.14089,-46.648184,37.37,67.04,6.0,32.6,Médio,2025-05-22,3,2
SENSOR-04631,Colina Alta,-23.163875,-46.649726,17.08,99.27,2.1,22.31,Alto,2025-04-29,0,0
SENSOR-04632,Colina Alta,-23.491409,-46.544829,21.65,48.5,4.85,11.45,Alto,2025-05-03,0,0
SENSOR-04633,Vale Seguro,-23.026987,-46.72979,38.53,55.05,8.58,24.04,Alto,2025-05-03,4,0
SENSOR-04634,Morro Azul,-23.132956,-46.310518,30.97,48.79,2.64,28.45,Alto,2025-05-11,2,0
SENSOR-04635,Vale Seguro,-23.286485,-46.428347,39.87,45.7,6.87,80.93,Médio,2025-03-17,4,2
SENSOR-04636,Encosta Verde,-23.355803,-46.56175,22.02,50.22,0.29,67.38,Baixo,2025-03-10,1,1
SENSOR-04637,Serra Branca,-23.173567,-46.652119,18.4,25.37,9.47,51.98,Alto,2025-05-01,3,0
SENSOR-04638,Colina Alta,-23.396599,-46.768586,30.04,43.7,0.82,89.54,Baixo,2025-04-27,0,1
SENSOR-04639,Morro Azul,-23.115446,-46.737755,22.73,75.99,6.61,3.82,Alto,2025-05-14,2,0
SENSOR-04640,Serra Branca,-23.105414,-46.602485,29.72,33.49,3.02,93.7,Baixo,2025-05-13,3,1
SENSOR-04641,Vale Seguro,-23.314155,-46.382508,24.0,94.04,8.26,76.76,Alto,2025-05-06,4,0
SENSOR-04642,Morro Azul,-23.203999,-46.39281,26.49,69.51,1.58,27.99,Alto,2025-05-20,2,0
SENSOR-04643,Colina Alta,-23.457853,-46.578682,35.51,77.18,7.53,59.78,Alto,2025-04-02,0,0
SENSOR-04644,Serra Branca,-23.347778,-46.412568,22.84,90.27,3.66,76.6,Baixo,2025-03-22,3,1
SENSOR-04645,Morro Azul,-23.248886,-46.655867,31.42,77.87,3.71,12.95,Alto,2025-04-21,2,0
SENSOR-04646,Vale Seguro,-23.395642,-46.618946,21.21,34.36,6.91,25.53,Alto,2025-03-16,4,0
SENSOR-04647,Colina Alta,-23.275957,-46.677496,19.94,28.16,5.96,61.52,Médio,2025-04-28,0,2
SENSOR-04648,Vale Seguro,-23.399163,-46.521245,21.4,46.62,9.71,94.83,Alto,2025-03-19,4,0
SENSOR-04649,Encosta Verde,-23.254859,-46.720757,36.15,87.13,8.83,50.45,Alto,2025-04-29,1,0
SENSOR-04650,Vale Seguro,-23.247178,-46.561004,34.82,48.23,2.7,74.17,Baixo,2025-05-07,4,1
SENSOR-04651,Encosta Verde,-23.163856,-46.640831,33.41,60.99,1.98,40.5,Médio,2025-04-14,1,2
SENSOR-04652,Vale Seguro,-23.074393,-46.540508,21.05,47.15,8.78,5.66,Alto,2025-03-19,4,0
SENSOR-04653,Vale Seguro,-23.129373,-46.43676,30.75,58.24,7.15,47.18,Alto,2025-05-02,4,0
SENSOR-04654,Encosta Verde,-23.227684,-46.308879,16.36,78.8,5.16,85.81,Médio,2025-04-12,1,2
SENSOR-04655,Vale Seguro,-23.049042,-46.432112,23.34,39.52,1.33,71.44,Baixo,2025-06-01,4,1
SENSOR-04656,Vale Seguro,-23.443446,-46.405742,26.95,32.57,2.1,73.16,Baixo,2025-03-22,4,1
SENSOR-04657,Colina Alta,-23.497224,-46.504746,26.4,65.9,4.53,70.68,Médio,2025-05-11,0,2
SENSOR-04658,Morro Azul,-23.087946,-46.690271,31.69,83.7,8.0,25.13,Alto,2025-04-30,2,0
SENSOR-04659,Encosta Verde,-23.490713,-46.549346,37.57,40.84,9.61,79.48,Alto,2025-06-02,1,0
SENSOR-04660,Colina Alta,-23.327702,-46.616135,37.18,36.09,5.21,21.91,Alto,2025-04-02,0,0
SENSOR-04661,Serra Branca,-23.041358,-46.599783,27.82,97.15,5.48,16.13,Alto,2025-04-04,3,0
SENSOR-04662,Encosta Verde,-23.448101,-46.735011,17.1,21.93,1.05,4.45,Alto,2025-04-19,1,0
SENSOR-04663,Morro Azul,-23.025785,-46.559997,19.67,44.64,6.42,94.08,Médio,2025-04-20,2,2
SENSOR-04664,Encosta Verde,-23.217515,-46.493516,24.45,89.46,1.41,77.25,Baixo,2025-03-07,1,1
SENSOR-04665,Morro Azul,-23.121892,-46.628742,22.42,30.25,5.99,48.93,Médio,2025-05-22,2,2
SENSOR-04666,Serra Branca,-23.465315,-46.448148,28.34,32.41,4.07,95.82,Médio,2025-04-23,3,2
SENSOR-04667,Morro Azul,-23.484309,-46.392753,25.84,97.15,9.73,67.61,Alto,2025-04-12,2,0
SENSOR-04668,Morro Azul,-23.031018,-46.326185,34.38,51.63,2.47,93.97,Baixo,2025-04-18,2,1
SENSOR-04669,Vale Seguro,-23.286741,-46.67001,20.03,65.82,0.56,99.04,Baixo,2025-05-19,4,1
SENSOR-04670,Colina Alta,-23.418405,-46.691906,33.93,90.48,7.27,22.2,Alto,2025-05-03,0,0
SENSOR-04671,Encosta Verde,-23.238716,-46.589095,34.89,25.73,9.21,45.3,Alto,2025-03-08,1,0
SENSOR-04672,Morro Azul,-23.356121,-46.745246,26.6,92.93,8.32,32.54,Alto,2025-04-08,2,0
SENSOR-04673,Encosta Verde,-23.432805,-46.39293,16.44,77.66,2.1,72.05,Baixo,2025-03-18,1,1
SENSOR-04674,Serra Branca,-23.320394,-46.584584,23.22,80.69,6.57,92.94,Médio,2025-05-28,3,2
SENSOR-04675,Colina Alta,-23.485036,-46.54291,30.15,71.32,6.71,45.78,Médio,2025-03-31,0,2
SENSOR-04676,Serra Branca,-23.003033,-46.737457,30.66,69.07,9.37,64.17,Alto,2025-03-09,3,0
SENSOR-04677,Vale Seguro,-23.413724,-46.416432,34.2,24.11,1.44,33.24,Médio,2025-04-26,4,2
SENSOR-04678,Colina Alta,-23.490806,-46.724204,25.84,36.86,2.95,26.82,Alto,2025-04-24,0,0
SENSOR-04679,Colina Alta,-23.299572,-46.300744,24.82,44.01,7.27,6.92,Alto,2025-05-14,0,0
SENSOR-04680,Colina Alta,-23.460885,-46.378164,16.02,64.36,3.29,84.94,Baixo,2025-03-22,0,1
SENSOR-04681,Morro Azul,-23.027677,-46.476779,36.4,26.4,7.11,83.2,Alto,2025-03-13,2,0
SENSOR-04682,Vale Seguro,-23.092175,-46.711061,23.76,84.56,6.23,55.4,Médio,2025-03-07,4,2
SENSOR-04683,Colina Alta,-23.09244,-46.575702,31.11,82.12,4.28,60.7,Médio,2025-04-23,0,2
SENSOR-04684,Encosta Verde,-23.192514,-46.586385,38.04,83.22,6.35,22.84,Alto,2025-03-31,1,0
SENSOR-04685,Morro Azul,-23.251496,-46.331368,22.81,29.43,5.79,45.08,Médio,2025-05-01,2,2
SENSOR-04686,Colina Alta,-23.007597,-46.779725,33.83,79.88,8.9,87.2,Alto,2025-04-27,0,0
SENSOR-04687,Morro Azul,-23.283867,-46.746817,30.3,54.23,5.1,86.34,Médio,2025-06-01,2,2
SENSOR-04688,Encosta Verde,-23.182657,-46.792113,34.44,75.57,8.39,3.01,Alto,2025-05-25,1,0
SENSOR-04689,Morro Azul,-23.176215,-46.590603,27.5,32.73,1.73,45.83,Médio,2025-05-08,2,2
SENSOR-04690,Morro Azul,-23.030546,-46.437055,32.36,58.63,4.56,84.09,Médio,2025-05-15,2,2
SENSOR-04691,Morro Azul,-23.42268,-46.392318,38.97,61.96,9.63,71.22,Alto,2025-04-26,2,0
SENSOR-04692,Colina Alta,-23.204592,-46.462741,19.44,52.0,5.81,51.68,Médio,2025-05-20,0,2
SENSOR-04693,Serra Branca,-23.49639,-46.735425,28.77,55.5,5.7,50.29,Médio,2025-04-30,3,2
SENSOR-04694,Colina Alta,-23.225491,-46.610302,31.95,61.57,7.34,19.02,Alto,2025-04-14,0,0
SENSOR-04695,Colina Alta,-23.470157,-46.335533,37.97,95.77,9.78,67.46,Alto,2025-03-04,0,0
SENSOR-04696,Encosta Verde,-23.48952,-46.319607,34.38,26.42,0.49,88.13,Baixo,2025-05-22,1,1
SENSOR-04697,Morro Azul,-23.217006,-46.311037,22.58,95.89,0.0,4.83,Alto,2025-05-23,2,0
SENSOR-04698,Colina Alta,-23.11208,-46.554713,26.72,94.72,6.28,87.35,Médio,2025-03-08,0,2
SENSOR-04699,Encosta Verde,-23.177478,-46.472868,33.15,98.93,2.03,55.62,Baixo,2025-03-14,1,1
SENSOR-04700,Vale Seguro,-23.37957,-46.734184,29.54,83.97,4.39,97.84,Médio,2025-04-02,4,2
SENSOR-04701,Morro Azul,-23.339065,-46.570551,32.44,50.39,9.54,7.98,Alto,2025-03-08,2,0
SENSOR-04702,Morro Azul,-23.319468,-46.579024,20.15,69.62,7.07,67.07,Alto,2025-04-02,2,0
SENSOR-04703,Colina Alta,-23.031689,-46.798229,39.98,53.51,4.95,60.19,Médio,2025-05-04,0,2
SENSOR-04704,Colina Alta,-23.204047,-46.755041,20.64,58.79,1.4,88.55,Baixo,2025-03-19,0,1
SENSOR-04705,Serra Branca,-23.141417,-46.735654,16.59,45.81,1.5,45.22,Médio,2025-05-27,3,2
SENSOR-04706,Morro Azul,-23.258596,-46.669634,36.49,95.81,2.94,47.17,Médio,2025-05-21,2,2
SENSOR-04707,Vale Seguro,-23.487577,-46.456148,36.52,62.74,5.99,64.64,Médio,2025-03-22,4,2
SENSOR-04708,Serra Branca,-23.380138,-46.374163,37.3,48.06,9.33,78.69,Alto,2025-04-05,3,0
SENSOR-04709,Morro Azul,-23.294311,-46.644946,18.79,95.02,7.56,77.48,Alto,2025-03-27,2,0
SENSOR-04710,Serra Branca,-23.283751,-46.363919,28.91,56.71,1.25,57.94,Baixo,2025-03-21,3,1
SENSOR-04711,Morro Azul,-23.255809,-46.589958,28.78,44.48,1.69,27.76,Alto,2025-03-23,2,0
SENSOR-04712,Vale Seguro,-23.490239,-46.77901,31.63,31.23,7.98,13.61,Alto,2025-05-07,4,0
SENSOR-04713,Encosta Verde,-23.01367,-46.482238,26.33,35.78,9.21,15.99,Alto,2025-05-12,1,0
SENSOR-04714,Morro Azul,-23.362978,-46.75541,35.26,83.39,3.73,0.11,Alto,2025-03-29,2,0
SENSOR-04715,Vale Seguro,-23.432102,-46.68129,21.69,46.63,5.7,94.84,Médio,2025-04-25,4,2
SENSOR-04716,Vale Seguro,-23.154488,-46.522246,32.45,76.45,0.69,43.01,Médio,2025-04-02,4,2
SENSOR-04717,Serra Branca,-23.44222,-46.609658,31.97,27.41,5.77,55.14,Médio,2025-05-13,3,2
SENSOR-04718,Morro Azul,-23.101161,-46.41544,29.67,26.75,9.29,80.74,Alto,2025-03-18,2,0
SENSOR-04719,Serra Branca,-23.108678,-46.788095,23.75,88.03,4.57,51.72,Médio,2025-04-02,3,2
SENSOR-04720,Colina Alta,-23.351339,-46.326608,39.47,78.59,4.27,54.01,Médio,2025-04-15,0,2
SENSOR-04721,Vale Seguro,-23.316951,-46.506473,36.0,45.65,0.36,80.82,Baixo,2025-04-18,4,1
SENSOR-04722,Vale Seguro,-23.288186,-46.588612,34.01,46.66,7.82,65.48,Alto,2025-05-26,4,0
SENSOR-04723,Morro Azul,-23.467796,-46.716541,33.73,42.4,3.35,51.75,Baixo,2025-03-20,2,1
SENSOR-04724,Serra Branca,-23.347761,-46.351397,17.97,42.44,5.01,72.77,Médio,2025-03-07,3,2
SENSOR-04725,Morro Azul,-23.134551,-46.521508,19.51,29.62,4.94,40.49,Médio,2025-04-21,2,2
SENSOR-04726,Serra Branca,-23.032184,-46.512676,21.19,89.92,7.96,13.37,Alto,2025-05-17,3,0
SENSOR-04727,Colina Alta,-23.084044,-46.310295,22.14,38.54,5.79,54.4,Médio,2025-05-25,0,2
SENSOR-04728,Colina Alta,-23.18018,-46.502851,20.28,84.91,1.89,23.44,Alto,2025-03-09,0,0
SENSOR-04729,Encosta Verde,-23.067166,-46.602576,17.27,85.52,0.29,21.34,Alto,2025-04-22,1,0
SENSOR-04730,Serra Branca,-23.062674,-46.390281,38.57,99.38,2.29,71.55,Baixo,2025-04-17,3,1
SENSOR-04731,Serra Branca,-23.112307,-46.499433,20.74,86.68,3.35,25.94,Alto,2025-05-31,3,0
SENSOR-04732,Vale Seguro,-23.132239,-46.614187,19.09,36.89,6.69,1.34,Alto,2025-05-25,4,0
SENSOR-04733,Colina Alta,-23.416589,-46.694193,20.19,53.0,9.39,7.87,Alto,2025-04-12,0,0
SENSOR-04734,Morro Azul,-23.24606,-46.700008,20.8,39.99,4.6,39.0,Médio,2025-03-24,2,2
SENSOR-04735,Morro Azul,-23.001223,-46.486739,25.2,45.0,9.16,96.83,Alto,2025-04-05,2,0
SENSOR-04736,Vale Seguro,-23.337391,-46.708814,26.17,62.38,4.11,12.21,Alto,2025-05-28,4,0
SENSOR-04737,Colina Alta,-23.47404,-46.387611,18.14,41.73,1.08,38.9,Médio,2025-05-25,0,2
SENSOR-04738,Vale Seguro,-23.227458,-46.528738,31.97,69.52,0.3,55.32,Baixo,2025-03-18,4,1
